Florida Fish And Wildlife Conservation Commission,,,,,,
Commercial Landings Summary,,,,,,
Years: 1997 - 2017,,,,,,
"Species: SNAPPER, LANE",,,,,,
Subject to Revision,,,,,,
Years before 2020 are final,,,,,,
"Report created: January 28, 2021",,,,,,
,,,,,,
,,,,,,
Year,County Landed,Species,Pounds,Trips,Average Price,Estimated Value
2009,FLAGLER,"SNAPPER, LANE",6,1,3.38,20
2009,FRANKLIN,"SNAPPER, LANE",11145,467,2.13,23708
2009,HERNANDO,"SNAPPER, LANE",279,16,1.89,526
2009,HILLSBOROUGH,"SNAPPER, LANE",496,21,1.47,730
2009,INDIAN RIVER,"SNAPPER, LANE",41,13,2.69,111
2009,LEE,"SNAPPER, LANE",299,27,1.85,552
2009,LEVY,"SNAPPER, LANE",645,38,2.06,1328
2009,MANATEE,"SNAPPER, LANE",1083,115,1.88,2037
2009,MARTIN,"SNAPPER, LANE",32,7,1.67,54
2009,MIAMI-DADE,"SNAPPER, LANE",148,2,1.88,278
2009,MONROE,"SNAPPER, LANE",2612,162,2,5231
2009,OKALOOSA,"SNAPPER, LANE",2197,158,2.25,4946
2009,PALM BEACH,"SNAPPER, LANE",598,61,2.72,1628
2009,PASCO,"SNAPPER, LANE",265,20,2.1,556
2009,PINELLAS,"SNAPPER, LANE",3366,336,1.87,6303
2009,SARASOTA,"SNAPPER, LANE",193,16,2.84,549
2009,ST JOHNS,"SNAPPER, LANE",33,11,2.47,81
2009,ST LUCIE,"SNAPPER, LANE",16,2,1.16,18
2009,VOLUSIA,"SNAPPER, LANE",318,51,2.73,868
2009,WAKULLA,"SNAPPER, LANE",2986,108,3,8971
2009,WALTON,"SNAPPER, LANE",286,1,2.66,761
2010,BAY,"SNAPPER, LANE",1289,228,2.29,2954
2010,BREVARD,"SNAPPER, LANE",41,15,2.93,120
2010,BROWARD,"SNAPPER, LANE",32,4,2.4,77
2010,CITRUS,"SNAPPER, LANE",51,15,1.8,91
2010,COLLIER,"SNAPPER, LANE",8,1,3.15,25
2010,DIXIE,"SNAPPER, LANE",9,2,1.86,17
2010,DUVAL,"SNAPPER, LANE",7,2,2.85,19
2010,ESCAMBIA,"SNAPPER, LANE",167,18,2.33,390
2010,FRANKLIN,"SNAPPER, LANE",3291,201,1.96,6459
2010,HERNANDO,"SNAPPER, LANE",11,3,1.94,22
2010,HILLSBOROUGH,"SNAPPER, LANE",18,2,1.13,20
2010,INDIAN RIVER,"SNAPPER, LANE",2,1,2.7,6
2010,LEE,"SNAPPER, LANE",49,8,2.17,106
2010,LEVY,"SNAPPER, LANE",73,8,2.25,166
2010,MANATEE,"SNAPPER, LANE",716,105,1.9,1363
2010,MARTIN,"SNAPPER, LANE",33,4,1.85,62
2010,MIAMI-DADE,"SNAPPER, LANE",7,1,2.7,18
2010,MONROE,"SNAPPER, LANE",3696,160,2.09,7710
2010,OKALOOSA,"SNAPPER, LANE",4821,100,2.96,14247
2010,PALM BEACH,"SNAPPER, LANE",543,34,2.77,1503
2010,PASCO,"SNAPPER, LANE",85,8,2.03,172
2010,PINELLAS,"SNAPPER, LANE",1018,134,1.75,1778
2010,SARASOTA,"SNAPPER, LANE",421,8,3.23,1358
